Comment,This is an example spreadsheet for laying out telemetry packets,,,,
Comment,It would be exported to tab-delimited CSV for use,,,,
,,,,,
Duration,10,Duration in seconds only.,,,
RunPeriod,10,Run Period or Sample Period In Hz.,,,
,,,,,
Packet,,,,,
Identifier,Other,100,,,This is my other favorite packet
,,,,,
Constant,subsystem,integer,1120,8,
,,,,,
Comment,Mnemonic,Tlm DB identifier,Tlm DB data type,Bits,Comment / description
Item,baffle_temp,10,U16,16,Temperature of the baffle in DN
Item,volts_5,23,U16,16,DN of the 5 volts
Item,camera_power,14,Bool,1,
Item,camera_fault,73,Bool,1,
Item,gse_connect,91,Bool,1,
Reserve,,,,2,Unused bits
Item,camera_busy,231,Bool,1,
Align,16,,,,Word-align
Item,cal_resistor,892,U16,16,Cal resistor DN
Item,volts_12_eu,335,F32,32,12 volts engineering units
Align,16,,,,Word-align
Reserve,,,,16,Spare
Reserve,,,,16,Spare
Reserve,,,,16,Spare
Reserve,,,,16,Spare
Reserve,,,,16,Spare
,,,,,
Packet,,,,,
Identifier,Engineering,101,,,This is my favorite packet
,,,,,
Header,ID,,,8,
Header,Sequence,,,8,
Header,Field,1001,,16,
Header,Time,,,,
Header,Field,1002,,16,
,,,,,
Constant,subsystem,integer,180,8,
,,,,,
Comment,Mnemonic,Tlm DB identifier,Tlm DB data type,Bits,Comment / description
Item,baffle_temp,10,U16,16,Temperature of the baffle in DN
Item,volts_5,23,U16,16,DN of the 5 volts
Item,camera_power,14,Bool,1,
Item,camera_fault,73,Bool,1,
Item,gse_connect,91,Bool,1,
Reserve,,,,2,Unused bits
Item,camera_busy,231,Bool,1,
Align,16,,,,Word-align
Item,cal_resistor,892,U16,16,Cal resistor DN
Item,volts_12_eu,335,F32,32,12 volts engineering units
Align,16,,,,Word-align
Reserve,,,,16,Spare
Reserve,,,,16,Spare
Reserve,,,,16,Spare
Reserve,,,,16,Spare
Reserve,,,,16,Spare
,,,,,
Packet,,,,,
Comment,DIEB telemetry packet. This is representative,the actual fields and sizes need to be determined,,,
Identifier,Cycle0_packet,8,,,Packet in first minor cycle
,,,,,
Header,ID,,,8,
Header,Sequence,,,8,
Header,Time,,,,
,,,,,
Comment,Mnemonic,Tlm DB identifier,Tlm DB data type,Bits,Comment / description
Item,Item_0,100,U16,16,
Item,Item_1,101,U16,16,
Item,Item_2,102,U16,16,
Item,Item_3,103,U16,16,
Item,Item_4,104,U16,16,
Item,Item_5,105,U16,16,
Item,Item_6,106,U16,16,
Item,Item_7,107,U16,16,
Item,Item_8,108,U16,16,
Item,Item_9,109,U16,16,
Item,Item_10,110,U16,16,
Item,Item_11,111,U16,16,
Item,Item_12,112,U16,16,
Item,Item_13,113,U16,16,
Item,Item_14,114,U16,16,
Item,Item_15,115,U16,16,
Item,Item_16,116,U16,16,
Item,Item_17,117,U16,16,
Item,Item_18,118,U16,16,
Item,Item_19,119,U16,16,
Item,Item_20,120,U16,16,
Item,Log_Event,900,,112,
,,,,,
Comment,Example of an asynchronous packet,,,,
Packet,,,,,
Identifier,Engineering,102,,,I like this packet
,,,,,
Header,ID,,,8,
Header,Sequence,,,8,
Header,Field,1001,,16,
Header,Time,,,,
Header,Field,1002,,16,
,,,,,
Constant,subsystem,integer,180,8,
,,,,,
Comment,Mnemonic,Tlm DB identifier,Tlm DB data type,Bits,Comment / description
Item,baffle_temp,10,U16,16,Temperature of the baffle in DN
Item,volts_5,23,U16,16,DN of the 5 volts
Item,camera_power,14,Bool,1,
Item,camera_fault,73,Bool,1,
Item,gse_connect,91,Bool,1,
Reserve,,,,2,Unused bits
Item,camera_busy,231,Bool,1,
Align,16,,,,Word-align
Item,cal_resistor,892,U16,16,Cal resistor DN
Item,volts_12_eu,335,F32,32,12 volts engineering units
Align,16,,,,Word-align
Reserve,,,,16,Spare
Reserve,,,,16,Spare
Reserve,,,,16,Spare
Reserve,,,,16,Spare
Reserve,,,,16,Spare
,,,,,
Comment,Example of an asynchronous packet,,,,
Packet,,,,,
Identifier,Engineering,103,,,I like this one too
,,,,,
Header,ID,,,8,
Header,Sequence,,,8,
Header,Field,1001,,16,
Header,Time,,,,
Header,Field,1002,,16,
,,,,,
Constant,subsystem,integer,180,8,
,,,,,
Comment,Mnemonic,Tlm DB identifier,Tlm DB data type,Bits,Comment / description
Item,baffle_temp,10,U16,16,Temperature of the baffle in DN
Item,volts_5,23,U16,16,DN of the 5 volts
Item,camera_power,14,Bool,1,
Item,camera_fault,73,Bool,1,
Item,gse_connect,91,Bool,1,
Reserve,,,,2,Unused bits
Item,camera_busy,231,Bool,1,
Align,16,,,,Word-align
Item,cal_resistor,892,U16,16,Cal resistor DN
Item,volts_12_eu,335,F32,32,12 volts engineering units
Align,16,,,,Word-align
item,long_long,336,U64,64,64 bit value
item,Byte_7,337,,56,
,,,,,
Comment,Packet with all numeric types,#1,,,
Packet,,,,,
Identifier,Numeric.1,111,,,
Frequency,1,,,,
Offset,0,,,,
Channel,15,,,,
,,,,,
Header,ID,,,8,
Header,Sequence,,,8,
Header,Time,,,,
,,,,,
Comment,Mnemonic,Tlm DB identifier,Tlm DB data type,Bits,Comment / description
Item,U8,1011,U8,8,
Item,I16,1012,I16,16,
Item,F64,1013,F64,64,
Item,I8,1014,I8,8,
Item,U32,1015,U32,32,
Item,F32,1016,F32,32,
Item,I64,1017,I64,64,
Item,I32,1018,I32,32,
Item,U64,1019,U64,64,
Item,I16,1020,I16,16,
Item,Log_Event,0,,112,
,,,,,
Packet,,,,,
Comment,DIEB telemetry packet. This is representative,the actual fields and sizes need to be determined,#2,,
Identifier,I16packet.2,112,,,Packet in first minor cycle
Frequency,2,,,,
Offset,0,,,,
,,,,,
,,,,,
Header,ID,,,8,
Header,Sequence,,,8,
Header,Time,,,,
,,,,,
Comment,Mnemonic,Tlm DB identifier,Tlm DB data type,Bits,Comment / description
Item,Item_0,200,I16,16,
Item,Item_1,201,I16,16,
Item,Item_2,202,I16,16,
Item,Item_3,203,I16,16,
Item,Item_4,204,I16,16,
Item,Item_5,205,I16,16,
Item,Item_6,206,I16,16,
Item,Item_7,207,I16,16,
Item,Item_8,208,I16,16,
Item,Item_9,209,I16,16,
Item,Item_10,210,I16,16,
Item,Item_11,211,I16,16,
Item,Item_12,212,I16,16,
Item,Item_13,213,I16,16,
Item,Item_14,214,I16,16,
Item,Item_15,215,I16,16,
Item,Item_16,216,I16,16,
Item,Item_17,217,I16,16,
Item,Item_18,218,I16,16,
Item,Item_19,219,I16,16,
Item,Item_20,220,I16,16,
Item,Log_Event,0,,112,
,,,,,
Comment,Packet with a string and boolean,#3,,,
Packet,,,,,
Identifier,Stringpacket.3,113,,,
Frequency,5,,,,
Offset,0,,,,
,,,,,
Header,ID,,,8,
Header,Sequence,,,8,
Header,Time,,,,
,,,,,
Comment,Mnemonic,Tlm DB identifier,Tlm DB data type,Bits,Comment / description
Item,F32,1019,F32,32,
Item,string,1020,,104,13 byte string
item,U32,1021,U32,32,
Item,bool,1022,bool,1,
Reserve,,,,7,0-pad to a byte
Reserve,,,,160,0-fill the rest to the log message
Item,Log_Event,0,,112,
,,,,,
Comment,Packet with 10 F32s,#4,,,
Packet,,,,,
Identifier,F32packet.4,114,,,
Frequency,0.5,,,,
Offset,0,,,,
,,,,,
Header,ID,,,8,
Header,Sequence,,,8,
Header,Time,,,,
,,,,,
Comment,Mnemonic,Tlm DB identifier,Tlm DB data type,Bits,Comment / description
item,F32,1023,F32,32,
item,F32,1024,F32,32,
item,F32,1025,F32,32,
item,F32,1026,F32,32,
item,F32,1027,F32,32,
item,F32,1028,F32,32,
item,F32,1029,F32,32,
item,F32,1030,F32,32,
item,F32,1031,F32,32,
item,F32,1032,F32,32,
item,U16,1033,I16,16,
Item,Log_Event,0,,112,
,,,,,
,,,,,
Comment,Packet with 5 F64s,#5,,,
Packet,,,,,
Identifier,F64packet.5,115,,,
Frequency,0.25,,,,
Offset,3,,,,
,,,,,
,,,,,
Header,ID,,,8,
Header,Sequence,,,8,
Header,Time,,,,
,,,,,
Comment,Mnemonic,Tlm DB identifier,Tlm DB data type,Bits,Comment / description
item,F64,1034,F64,64,
item,F64,1035,F64,64,
item,F64,1036,F64,64,
item,F64,1037,F64,64,
item,F64,1038,F64,64,
item,U16,1039,I16,16,
Item,Log_Event,0,,112,
,,,,,
Comment,Bitfields,etc. #6,,,
Packet,,,,,
Identifier,Bitfields.6,116,,,
Frequency,0.15,,,,
Offset,0,,,,
,,,,,
Header,ID,,,8,
Header,Sequence,,,8,
Header,Time,,,,
,,,,,
Comment,Mnemonic,Tlm DB identifier,Tlm DB data type,Bits,Comment / description
item,Bit.5,1040,,5,
item,Bit.3,1041,,3,
item,I8,1042,,8,
item,F32,1043,,32,
item,F32,1044,,32,
item,F32,1045,,32,
item,F32,1046,,32,
item,F32,1047,,32,
item,F32,1048,,32,
item,F32,1049,,32,
item,F32,1050,,32,
item,F32,1051,,32,
item,F32,1052,,32,
Item,Log_Event,0,,112,
,,,,,
Comment,Misc,#7,,,
Packet,,,,,
Identifier,Misc.7,117,,,
Frequency,1,,,,
Offset,0,,,,
Channel,18,,,,
,,,,,
Header,ID,,,8,
Header,Sequence,,,8,
Header,Time,,,,
,,,,,
Comment,Mnemonic,Tlm DB identifier,Tlm DB data type,Bits,Comment / description
item,I32,1053,I32,32,
item,Bit.1,1054,,1,
item,F32,1055,F32,32,
item,Bit.1,1056,,1,
item,U16,1057,U16,16,
item,Bit.13,1058,,13,
item,I8,1059,I8,8,
reserve,,,,233,
Item,Log_Event,0,,112,
,,,,,
Comment,U32,#8,,,
Packet,,,,,
Identifier,U32.8,118,,,
Frequency,2,,,,
Offset,0,,,,
,,,,,
Header,ID,,,8,
Header,Sequence,,,8,
